Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0002055,QA31,Ovsiannikov,,low,text,always,,General,2024-08-29,,,,public,2024-08-29,"Не полные результаты (выдача) поиска, при вводе поиска на РУ и ENG",new,open,
0002054,QA31,Ovsiannikov,,low,text,always,,General,2024-08-29,,,,public,2024-08-29,"Разные результаты (выдача) поиска, при вводе на разной локализации ввода",new,open,
0002053,QA31,Ovsiannikov,,low,text,sometimes,,General,2024-08-29,,,,public,2024-08-29,"Не корректный поиск по сайту, на РУ языке не находит",new,open,
0002052,QA31,Ovsiannikov,,low,text,always,,General,2024-08-29,,,,public,2024-08-29,Некорректная локализация в  разделе - ЛЕНТА сайта,new,open,
0002051,QA31,Ovsiannikov,,normal,tweak,sometimes,,General,2024-08-29,,,,public,2024-08-29,При переходе в данную страницу (проект) пропадают кнопки навигации на другие проекты (2),new,open,
0002050,QA31,Ovsiannikov,,normal,tweak,sometimes,,General,2024-08-29,,,,public,2024-08-29,При переходе в данную страницу (проект) пропадают кнопки навигации на другие проекты,new,open,
0002049,QA31,Ovsiannikov,,normal,text,sometimes,,General,2024-08-28,,,,public,2024-08-28,"Проект ""Мой дом 2024"" не заполнено содержание в РУ локализации",new,open,
0002048,QA31,Ovsiannikov,,low,trivial,always,,General,2024-08-28,,,,public,2024-08-28,Наложение постороннего элемента на страницу,new,open,
0002046,QA31,Ovsiannikov,,normal,tweak,always,,General,2024-08-28,,,,public,2024-08-28,Не верный адрес при переходе на гугл карты,new,open,
0002047,QA31,Ovsiannikov,,low,trivial,always,,General,2024-08-28,,,,public,2024-08-28,"Не выделены гиперссылки, не понятно что они там есть для возможности перехода",new,open,
0002045,QA31,Ovsiannikov,,low,text,always,,General,2024-08-22,,,,public,2024-08-22,"Сброс локализации (Французский) сайта, на (Английский) при переходе в раздел Développeurs > Catalogue de logiciels",new,open,
0002044,QA31,Ovsiannikov,,normal,text,always,,General,2024-08-22,,,,public,2024-08-22,"Сброс локализации (Португальский) сайта, на (Английский) при переходе в раздел Desenvolvedores > Ferramentas de Desenvolvimento",new,open,
0002043,QA31,Ovsiannikov,,low,text,always,,General,2024-08-22,,,,public,2024-08-22,Не локализована (Вьетнамский) - страница (https://www.intel.vn/content/www/vn/vi/diversity/diversity-at-intel.html),new,open,
0002042,QA31,Ovsiannikov,,normal,text,always,,General,2024-08-22,,,,public,2024-08-22,"Сброс локализации с Tiếng Việt на English, при переходе в раздел ""Các việc làm"", в футере сайта",new,open,
0002041,QA31,Ovsiannikov,,normal,text,always,,General,2024-08-22,,,,public,2024-08-22,"Сброс локализации Tiếng Việt на English, при переходе в раздел ""Foundry"", в хедере сайта",new,open,
0002036,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-13,,,Chrome v127.0.6533.100,public,2024-08-13,Английские надписи в индийской локализации.,new,open,
0002040,QA31,VerbX_jr34,,low,minor,have not tried,,General,2024-08-13,,,Chrome v127.0.6533.100,public,2024-08-13,"На странице ""Warranty Information"" отсутствует индийская локализация.",new,open,
0002039,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-13,,,,public,2024-08-13,"На странице ""Intel Customer Spotlight"" отсутствует индийская локализация.",new,open,
0002038,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-13,,,Chrome v127.0.6533.100,public,2024-08-13,Английские надписи в индийской локализации.,new,open,
0002037,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-13,,,Chrome v127.0.6533.100,public,2024-08-13,Английские надписи в индийской локализации.,new,open,
0002035,QA31,Julia,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует перевод страницы «リクルーティング情報» в « 日本語» локализации,new,open,
0002034,QA31,Julia,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует перевод страницы « Empregos» в «Português» локализации,new,open,
0002033,QA31,Julia,,normal,major,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует перевод страницы «Newsroom» в « ไทย» локализации,new,open,
0002032,QA31,Julia,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует перевод страницы « งาน» в «ไทย» локализации,new,open,
0002031,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Не переведен всплывающий текст “более 300 работ в портфолио” в разделе “Who we are” на главной странице в англ локализации,new,open,
0002030,QA31,Julia,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует перевод под-разделов «解決方案» в локализации 繁體中文,new,open,
0002029,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует англ и рус локализации для содержимого раздела “Политика использования файлов Cookies” в футере,new,open,
0002028,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Не полностью переведена статья “Що таке домен?” в разделе “Словарь терминов” в укр локализации,new,open,
0002027,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Не переведено название раздела “Messengers:” в футере в укр локализации,new,open,
0002026,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Не переведено название элемента управления “play” на главной странице в разделе “Хто ми?” в укр локализации,new,open,
0002025,QA31,Anna,,high,major,always,,General,2024-08-07,,,,public,2024-08-07,Некликабельная гипертекстовая ссылка “Android” в разделе “Словарь терминов”,new,open,
0002024,QA31,Anna,,low,trivial,always,,General,2024-08-07,,,,public,2024-08-07,Ненужная надпись “(ru)” в разделе “N” в “Словарь терминов” в англ локализации,new,open,
0002023,QA31,Anna,,high,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует гипертекстовая ссылка “Децентрализованные сообщения” в разделе “D” в “Словарь терминов” в укр локализации,new,open,
0002022,QA31,Anna,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует валидация в поле “телефон” в форме “получить расчет” в разделе “Расчет стоимости проекта”,new,open,
0002021,QA31,Anna,,normal,minor,always,,General,2024-08-07,,,,public,2024-08-07,Отсутствует валидация в поле “Телефон” в форме “З’явились питання?” в футере на главной странице,new,open,
0002020,QA31,Anna,,low,trivial,always,,General,2024-08-06,,,,public,2024-08-06,"Не переведен адрес для корпоративной почты в футере в разделе ""Contact Intel"" на японском языке",new,open,
0002019,QA31,Anna,,low,trivial,always,,General,2024-08-06,,,,public,2024-08-06,"Не переведено название сервиса ""Intal Developer Cloud"" в футере в разделе ""Contact Intel"" на китайском упрощенном языке",new,open,
0002018,QA31,Anna,,low,trivial,always,,General,2024-08-06,,,,public,2024-08-06,"Не переведено название столбца ""OS"" в разделе ""Intel® Core™ Ultra Processors"" на японском языке",new,open,
0002017,QA31,Anna,,low,trivial,always,,General,2024-08-06,,,,public,2024-08-06,"Не переведен копирайт ""Intel Corporation"" в футере на главной странице на японском языке",new,open,
0002016,QA31,Anna,,low,trivial,always,,General,2024-08-06,,,,public,2024-08-06,"Не переведена гипертекстовая ссылка ""Cookies"" в разделе авторизации на японскоском языке",new,open,
0002015,QA31,DanaK,,normal,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Китайська) Сторінка Development Tools немає перекладу,new,open,
0002014,QA31,DanaK,,normal,minor,have not tried,,General,2024-08-06,,,,public,2024-08-06,(Китайська) На сторінці,new,open,
0002013,QA31,DanaK,,normal,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Китайська) Сторінка software catalog має елементи без перекладу,new,open,
0002012,QA31,DanaK,,normal,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Корейська) Відсутній переклад на у елемента customer spotlight,new,open,
0002010,QA31,DanaK,,high,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Тайванська) Відсутній переклад на сторінці деталі елемента зі сторінки SOLUTIONS,new,open,
0002011,QA31,DanaK,,high,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Японська) Відсутній переклад на у елемента customer spotlight,new,open,
0002009,QA31,DanaK,,normal,minor,always,,General,2024-08-06,,,,public,2024-08-06,(Тайванська) Не повний переклад на сторінки SOLUTIONS,new,open,
0002008,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод раздела ""AI PC"" в японской локализации",new,open,
0002007,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод подраздела ""Development Tools"" в вьетнамской  локализации",new,open,
0002006,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод раздела ""Edge"" в тайской локализации",new,open,
0002005,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод  раздела ""HPC"" в тайской локализации",new,open,
0002004,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод  ""Intel Foundry Portal"" в китайской локализации",new,open,
0002003,QA31,Elena2712,,normal,minor,always,,General,2024-08-04,,,,public,2024-08-04,"Отсутствует перевод раздела ""Developer Tools"" в китайской локализации",new,open,
0002002,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,"Не переведено название кнопки ""Оплатить через PayPal"" в корзине в японской локализации",new,open,
0002001,QA31,Antymonyk Kateryna,,normal,tweak,random,,General,2024-08-03,,,,public,2024-08-03,На Японской локализации отсутствует перевод игрушки,new,open,
0002000,QA31,Elena2712,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Отсутствует перевод названия игрушки ""Spider-Man 2024 Advent Calendar"" в китайской локализации",new,open,
0001999,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,Не переведено уведомление о перенаправлении пользователя при закрытии окна регистрации в японской локализации,new,open,
0001998,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Новини Lego"" немає перекладу на Індонезійську мову",new,open,
0001997,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Про нас"" немає перекладу на Індонезійську мову",new,open,
0001996,QA31,Ovsiannikov,,normal,text,always,,General,2024-08-03,,,,public,2024-08-03,"Пустая страница разделе ""Accessibility Feedback / Доступність""",new,open,
0001995,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-03,,,,public,2024-08-03,Английские надписи в турецкой локализации.,new,open,
0001993,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,Не переведена гипертекстовая ссылка для трекинга посылки в окне авторизации на главной странице в японской локализации,new,open,
0001992,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Блок ""Read All About It"" на головної сторінки не має прекладу на Індонезійську мову",new,open,
0001991,QA31,Olesia967,,high,minor,always,,General,2024-08-03,,,,public,2024-08-03,"При переходе локализация ""Израиль"" нет перевода на иврит",new,open,
0001990,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Гаряча лінія з відповідності LEGO"" немає перекладу на Корейську мову",new,open,
0001989,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""LEGO Кар'єри"" немає перекладу на Корейську мову",new,open,
0001988,QA31,Julia,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,Отсутствие текста с названием выбранного региона в локализации Saudi Arabia,new,open,
0001987,QA31,VerbX_jr34,,low,minor,always,,General,2024-08-03,,,,public,2024-08-03,Английские надписи в индийской локализации.,new,open,
0001986,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Немає перекладу сторінки""стійкий бізнес"" на Корейську мову",new,open,
0001985,QA31,DanaK,,normal,minor,have not tried,,General,2024-08-03,,,,public,2024-08-03,"Відсутній переклад сторінки ""Про нас"" на Корейську мову",new,open,
0001984,QA31,Ovsiannikov,,normal,text,always,,General,2024-08-03,,,,public,2024-08-03,"Сброс локализации, с EN-DE на UA при переходе в раздел ""Product recalls"" в футере сайта",new,open,
0001983,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,"Не переведена гипертекстовая ссылка ""Cookie"" в футере в японской локализации",new,open,
0001982,QA31,Julia,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Отсутствует перевод страницы ""Návody na postavenie"" в словенской локализации",new,open,
0001981,QA31,Olesia967,,low,minor,always,,General,2024-08-03,,,,public,2024-08-03,Отсутствует перевод на украинский язык,new,open,
0001980,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,"Не переведено название элемента ""Spin"" в характеристиках товара в японской локализации",new,open,
0001979,QA31,Ovsiannikov,,low,text,always,,General,2024-08-03,,,,public,2024-08-03,"Отсутствует UKR перевод одного из разделов ""Access more videos"" в клубе Инсайдеров",new,open,
0001978,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Гаряча лінія LEGO з питань дотримання вимог законодавства"" не має Українського перекладу",new,open,
0001977,QA31,Julia,,high,major,always,,General,2024-08-03,,,,public,2024-08-03,"Отсутствует перевод страницы ""Допомога"" в украинской локализации",new,open,
0001976,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Вакансії LEGO"" немає перекладу на Українську мову",new,open,
0001975,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Наша відповідальність"" немає перекладу на Українську мову",new,open,
0001974,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,"Не переведено название товара ""Новые подземелья и драконы: История красно дракона"" на главной странице в укр локализации",new,open,
0001973,QA31,VerbX_jr34,,low,trivial,always,,General,2024-08-03,,,Google Chrome127.0.6533.74,public,2024-08-03,"Кнопка ""Iгрова зона"" имеет название ""Header.Utilitybar.kids.title"" в течении секунды",new,open,
0001972,QA31,Julia,,low,tweak,always,,General,2024-08-03,,,,public,2024-08-03,Отсутствует перевод разделов меню под слайдером в украинской локализации,new,open,
0001971,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Новини LEGO"" не має перекладу на Українську мову",new,open,
0001970,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Сторінка ""Про Lego  Group"" немає перекладу",new,open,
0001969,QA31,Ovsiannikov,,low,text,always,,General,2024-08-03,,,,public,2024-08-03,"Отсутствует локализация УКР ""Popular Games"" в разделе Игры",new,open,
0001968,QA31,Julia,,low,minor,have not tried,,General,2024-08-03,,,,public,2024-08-03,Отсутствует перевод текста слайдера в украинской локализации,new,open,
0001967,QA31,DanaK,,normal,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Відсутній переклад у банері ""Welcome to the Official LEGO""",new,open,
0001966,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,Не переведен текст на рекламном банере на главной странице в укр локализации,new,open,
0001965,QA31,Ovsiannikov,,low,text,always,,General,2024-08-03,,,,public,2024-08-03,Отсутствует УКР локализация в разделе Видео > TECHNIC,new,open,
0001964,QA31,DanaK,,high,minor,always,,General,2024-08-03,,,,public,2024-08-03,"Відсутній переклад на головної сторінки у розділі ""Read All About It""",new,open,
0001963,QA31,DanaK,,high,minor,always,,General,2024-08-03,,,,public,2024-08-03,Відсутній переклад у банері на головної сторінки,new,open,
0001962,QA31,Elena2712,,normal,minor,have not tried,,General,2024-08-03,,,,public,2024-08-03,"На главной странице в украинской локализации не переведено ""Summer Sale"" в левом верхнем углу",new,open,
0001956,QA31,Ovsiannikov,,low,text,always,,General,2024-08-03,,,,public,2024-08-03,Не переведен раздел Cookies в футере сайта (в укр. локализации),new,open,
0001961,QA31,Julia,,low,tweak,always,,General,2024-08-03,,,,public,2024-08-03,Отсутсвует перевод в английской локализации,new,open,
0001960,QA31,DanaK,,low,text,always,,General,2024-08-03,,,Safari 17.5 (19618.2.12.11.6),public,2024-08-03,"Помилка переклада ""Гуртова Торгівля""",new,open,
0001959,QA31,VerbX_jr34,,low,trivial,always,,General,2024-08-03,Windows 10 Home 22H2,19045.4651,Google Chrome 127.0.6533.74,public,2024-08-03,Количество баллов не склоняется не зависимо от суммы баллов.,new,open,
0001958,QA31,Olesia967,,low,minor,always,,General,2024-08-03,,,,public,2024-08-03,В футере где указаны дни и часы работы не переводит на польский язык,new,open,
0001957,QA31,Anna,,low,trivial,always,,General,2024-08-03,,,,public,2024-08-03,Не переведен адрес магазина в футере в укр локализации,new,open,
0001955,QA31,kowex94651,,normal,minor,have not tried,,General,2024-08-03,,,,public,2024-08-03,tryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytryrtyrtyrtyrtyrtytr,new,open,
0001954,QA31,levtabu,,normal,major,always,,General,2024-07-11,,,,public,2024-07-11,"Ссыдка на гавную страницу не возвращает на неё из раздла ""Наш офис в Украиге""",new,open,
0001953,QA31,levtabu,,high,major,always,,General,2024-07-11,,,,public,2024-07-11,"Кнопка ""Отправить заявку"" не переводит в раздел оформления заказа в разделе "" Продвижение сайта в Киеве и Украине""",new,open,
0001952,QA31,levtabu,,normal,major,always,,General,2024-07-11,,,,public,2024-07-11,"Отсутствует валидация в поле ""Телефон"" в футере",new,open,
0001951,QA31,Heren dd,,low,trivial,have not tried,,General,2024-07-11,,,,public,2024-07-11,Разное название раздела на главной странице в русской и украинской локализации,new,open,
0001950,QA31,Heren dd,,low,trivial,have not tried,,General,2024-07-11,,,,public,2024-07-11,"В разделе ""Цена"" в украинской локализации в названии допущена ошибка в последовательности слов",new,open,
0001949,QA31,levtabu,,normal,minor,always,,General,2024-07-11,,,,public,2024-07-11,"Ссылка  ""Продвижение саййта"" не открывает раздел в футере",new,open,
0001948,QA31,Heren dd,,normal,major,have not tried,,General,2024-07-11,,,,public,2024-07-11,"При открытии вкладки ""БЛог"" пропадет меню сайта слева в боди",new,open,
0001947,QA31,Heren dd,,high,minor,have not tried,,General,2024-07-11,,,,public,2024-07-11,Не кликабельные ссылки на клиентов,new,open,
0001946,QA31,levtabu,,normal,minor,always,,General,2024-07-11,,,,public,2024-07-11,"Ссылка  ""Реклама"" не открывает раздел в хеддере",new,open,
0001945,QA31,Heren dd,,normal,minor,always,,General,2024-07-11,,,,public,2024-07-11,"Выделяются сразу 2 вкладки в хедере ""Цены"" и другая любая открытая даже если цены закрыта",new,open,
0001944,QA31,Qvill,,normal,minor,always,,General,2024-07-11,Windows 11,24H2,Opera GX,public,2024-07-11,"На украинской локализации, на главной странице, в первых 3 элементах описания услуг сайта, не переводится описание.",new,open,
0001943,QA31,Qvill,,normal,trivial,always,,General,2024-07-11,Windows 11,24H2,Opera GX,public,2024-07-11,"Элемент ""Наш офис в Украине"" ведёт на главную страницу, другого сайта этой компании",new,open,
0001942,QA31,Qvill,,low,feature,always,,General,2024-07-11,Windows 11,24H2,Opera GX,public,2024-07-11,"Кнопка ""Google+"" в футере не соответствует сервису google+, а ведёт на гугл карты с адресом студии.",new,open,
0001941,QA31,Qvill,,high,major,always,,General,2024-07-11,Windows 11,24H2,Opera GX,public,2024-07-11,"Кнопка ""Вайбер"" в хедере, не производит действий при нажатии",new,open,
0001940,QA31,Qvill,,low,minor,always,,General,2024-07-11,Windows 11,24H2,Opera GX,public,2024-07-11,"Элемент гиперссылка ""Реклама"" в хедере, не производит действий при нажатии.",new,open,
0001939,QA31,Vikroryia,,high,major,have not tried,,General,2024-07-07,,,,public,2024-07-07,"В футере в разделе ""О нас"" строка ""Гарантии"" и строка ""Отзывы"" находятся в одной строке и сроки ""Блог""и ""Sitemap"" также в одной",new,open,
0001938,QA31,Vikroryia,,high,major,have not tried,,General,2024-07-07,,,,public,2024-07-07,"В разделе ""Доработка сайта"" в футоре в русской локализации раздел ""Замовити доопрацювання сайту"" отображается  на UA",new,open,
0001937,QA31,Vikroryia,,low,tweak,have not tried,,General,2024-07-07,,,,public,2024-07-07,"В футере в разделе ""Контакты"" кликабелна строка с указанием режима работы",new,open,
0001936,QA31,Vikroryia,,normal,major,have not tried,,General,2024-07-07,,,,public,2024-07-07,"При вводе данных для заказа ""продвижение сайта"" нет проверки корректности введения данных",new,open,
0001935,QA31,Vikroryia,,high,major,have not tried,,General,2024-07-07,,,,public,2024-07-07,"В хедере не кликабельна кнопка ""Реклама""",new,open,
0001934,QA31,Heren dd,,normal,major,always,,General,2024-07-05,,,,public,2024-07-05,"Отсутсвует английская локализация ""Пользовательского соглашения""",new,open,
0001933,QA31,skynet,,normal,minor,have not tried,,General,2024-07-05,,,,public,2024-07-05,Отображается черный квадрат при нажатии на элемент в ленте новостей,new,open,
0001932,QA31,Heren dd,,normal,minor,always,,General,2024-07-05,,,,public,2024-07-05,"не кликабельная ссылка ""Android""   в разделе ""F A Q""",new,open,
0001931,QA31,Ernest,,low,trivial,always,,General,2024-07-05,,,,public,2024-07-05,Текст загаловков выходит за рамки в разделе МВ-Дом,new,open,
0001930,QA31,Qvill,,low,minor,always,,General,2024-07-05,Windows 11,24H2 26100.712,Windwos,public,2024-07-05,"Элемент сертификация ""reCAPTCHA"" прикреплена к бэкграунду, и её перекрывают все функциональности и наложенные элементы",new,open,
0001929,QA31,Ernest,,normal,minor,always,,General,2024-07-05,,,,public,2024-07-05,"Ссылка ""ССЫЛКА НА LANDING PAGE КОТТЕДЖНОГО ГОРОДКА"" в раздели ""МВ_Дом"" ведет на несуществующюю страницу",new,open,
0001928,QA31,skynet,,low,minor,have not tried,,General,2024-07-05,,,,public,2024-07-05,"Отсутствует локализация на ру язык ""СОГЛАШЕНИЕ ПОЛЬЗОВАТЕЛЯ"" в футере",new,open,
0001927,QA31,Heren dd,,low,minor,always,,General,2024-07-05,,,,public,2024-07-05,При вводе в поиск рандомного набора чисел и букв не показывает ошибку,new,open,
0001926,QA31,skynet,,low,minor,have not tried,,General,2024-07-05,,,,public,2024-07-05,"Отсутствует локализация на ру язык  ""ПОЛИТИКА КОНФИДЕНЦИАЛЬНОСТИ"" в футере",new,open,
0001925,QA31,Qvill,,normal,minor,always,,General,2024-07-05,Windows 11,24H2 26100.712,Windows,public,2024-07-05,Не полная валидация в обратной связи в футере,new,open,
0001924,QA31,skynet,,low,text,have not tried,,General,2024-07-05,,,,public,2024-07-05,"Отсутствует локализация на ру язык  ""ПОЛИТИКА ИСПОЛЬЗОВАНИЯ ФАЙЛОВ COOKIES"" в футере",new,open,
0001923,QA31,Ernest,,normal,minor,always,,General,2024-07-05,,,,public,2024-07-05,Ссылка ведет не несуществующюю страницу в разделе МВ-Дом в бади,new,open,
